article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,article_idx,image_url,image_relative_path,in_home_feed,in_similar_items
0777043003,777043,Glow Cheeky Tanga,59,Swimwear bottom,Swimwear,1010016,Solid,32,Orange,7,Medium,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, gathered elastication at the sides and cutaway coverage at the back.",74496,/images/077/0777043003.jpg,077/0777043003.jpg,False,True
0777070001,777070,Cinderella,252,Sweater,Garment Upper body,1010010,Melange,32,Orange,5,Bright,3,Orange,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, boxy knit with a ribbed turtle neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",74508,/images/077/0777070001.jpg,077/0777070001.jpg,True,False
0777070002,777070,Cinderella,252,Sweater,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, boxy knit with a ribbed turtle neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",74509,/images/077/0777070002.jpg,077/0777070002.jpg,True,False
0777070003,777070,Cinderella,252,Sweater,Garment Upper body,1010010,Melange,15,Greyish Beige,4,Dark,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, boxy knit with a ribbed turtle neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",74510,/images/077/0777070003.jpg,077/0777070003.jpg,True,False
0777070004,777070,Cinderella,252,Sweater,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, boxy knit with a ribbed turtle neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",74511,/images/077/0777070004.jpg,077/0777070004.jpg,True,False
0777070005,777070,Cinderella,252,Sweater,Garment Upper body,1010010,Melange,22,Yellow,5,Bright,8,Yellow,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, boxy knit with a ribbed turtle neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",74512,/images/077/0777070005.jpg,077/0777070005.jpg,True,False
0777273002,777273,Piper shirt dress,265,Dress,Garment Full body,1010004,Check,13,Beige,1,Dusty Light,11,Beige,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short shirt dress in a patterned crêpe weave with a collar, buttons down the front and a yoke front and back. Long sleeves with buttoned cuffs, and a rounded hem.",74576,/images/077/0777273002.jpg,077/0777273002.jpg,False,True
0777504001,777504,Latte RW slacks,272,Trousers,Garment Lower body,1010004,Check,7,Grey,4,Dark,12,Grey,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a regular waist, hook-and-eye fastening and zip fly. Side pockets, fake welt back pockets and tapered legs.",74604,/images/077/0777504001.jpg,077/0777504001.jpg,False,False
0777504002,777504,Latte RW slacks,272,Trousers,Garment Lower body,1010004,Check,17,Yellowish Brown,4,Dark,13,Brown,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a regular waist, hook-and-eye fastening and zip fly. Side pockets, fake welt back pockets and tapered legs.",74605,/images/077/0777504002.jpg,077/0777504002.jpg,False,True
0777504003,777504,Latte RW slacks,272,Trousers,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a regular waist, hook-and-eye fastening and zip fly. Side pockets, fake welt back pockets and tapered legs.",74606,/images/077/0777504003.jpg,077/0777504003.jpg,False,True
0777504004,777504,Latte RW slacks,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in a stretch weave with a regular waist, hook-and-eye fastening and zip fly. Side pockets, fake welt back pockets and tapered legs.",74607,/images/077/0777504004.jpg,077/0777504004.jpg,False,True
0777690001,777690,Class Judit necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Three-strand necklace of thin metal chains decorated with pendants. Adjustable length 45-53 cm.,74644,/images/077/0777690001.jpg,077/0777690001.jpg,False,True
0777709001,777709,Flirty Ossian ring pk,79,Ring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Narrow metal rings in various sizes and designs.,74661,/images/077/0777709001.jpg,077/0777709001.jpg,False,True
0777892001,777892,GRETA SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt with a high waist and a detachable, adjustable belt at the waist. Unlined.",74712,/images/077/0777892001.jpg,077/0777892001.jpg,False,False
0778064001,778064,Claudine t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74739,/images/077/0778064001.jpg,077/0778064001.jpg,True,True
0778064003,778064,Claudine t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74740,/images/077/0778064003.jpg,077/0778064003.jpg,False,True
0778064004,778064,Claudine,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74741,/images/077/0778064004.jpg,077/0778064004.jpg,True,True
0778064005,778064,Claudine,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74742,/images/077/0778064005.jpg,077/0778064005.jpg,False,True
0778064006,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74743,/images/077/0778064006.jpg,077/0778064006.jpg,False,True
0778064010,778064,Claudine,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74744,/images/077/0778064010.jpg,077/0778064010.jpg,False,True
0778064012,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74745,/images/077/0778064012.jpg,077/0778064012.jpg,False,True
0778064018,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74746,/images/077/0778064018.jpg,077/0778064018.jpg,False,True
0778064023,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74747,/images/077/0778064023.jpg,077/0778064023.jpg,False,True
0778064026,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74748,/images/077/0778064026.jpg,077/0778064026.jpg,False,True
0778064028,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74749,/images/077/0778064028.jpg,077/0778064028.jpg,False,True
0778064029,778064,Claudine,255,T-shirt,Garment Upper body,1010010,Melange,72,Blue,2,Medium Dusty,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74750,/images/077/0778064029.jpg,077/0778064029.jpg,False,True
0778064033,778064,Claudine,255,T-shirt,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74751,/images/077/0778064033.jpg,077/0778064033.jpg,False,True
0778064035,778064,Claudine,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74752,/images/077/0778064035.jpg,077/0778064035.jpg,False,True
0778064038,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74753,/images/077/0778064038.jpg,077/0778064038.jpg,False,True
0778064041,778064,Claudine,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74754,/images/077/0778064041.jpg,077/0778064041.jpg,False,True
0778064045,778064,Claudine,255,T-shirt,Garment Upper body,1010010,Melange,81,Light Turquoise,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74755,/images/077/0778064045.jpg,077/0778064045.jpg,False,True
0778064051,778064,Claudine,255,T-shirt,Garment Upper body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,74756,/images/077/0778064051.jpg,077/0778064051.jpg,False,True
0778285003,778285,S.Skinny L.W Ankle Elite,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise, ankle-length jeans in washed, superstretch denim with worn details, a zip fly and button and super-skinny legs with raw-edge hems. Made using Lycra® Beauty technology to retain the shape of the jeans and provide a sculpting effect with optimal comfort.",74800,/images/077/0778285003.jpg,077/0778285003.jpg,False,True
0778798001,778798,Julie wrap sweater,252,Sweater,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Long-sleeved jumper in a soft, fine knit. Slightly looser fit with a V-neck, sewn-in wrapover at the front and dropped shoulders. Ribbing around the neckline, down the front and at the cuffs and hem.",74905,/images/077/0778798001.jpg,077/0778798001.jpg,False,True
0778798002,778798,Julie wrap sweater,252,Sweater,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Long-sleeved jumper in a soft, fine knit. Slightly looser fit with a V-neck, sewn-in wrapover at the front and dropped shoulders. Ribbing around the neckline, down the front and at the cuffs and hem.",74906,/images/077/0778798002.jpg,077/0778798002.jpg,False,True
0779324004,779324,Wake rib polo,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, rib knit with a polo neck and long sleeves.",74979,/images/077/0779324004.jpg,077/0779324004.jpg,True,True
0779324006,779324,Wake rib polo,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,3,Light,9,White,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, rib knit with a polo neck and long sleeves.",74980,/images/077/0779324006.jpg,077/0779324006.jpg,True,True
0779324007,779324,Wake rib polo,252,Sweater,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, rib knit with a polo neck and long sleeves.",74981,/images/077/0779324007.jpg,077/0779324007.jpg,False,True
0779360001,779360,Skirt Mini Cargo,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short, A-line skirt in washed denim with a zip fly and button, a coin pocket, front pockets, flap side pockets and a raw-edge hem. The cotton content of the skirt is partly recycled.",75001,/images/077/0779360001.jpg,077/0779360001.jpg,False,True
0779554001,779554,DIV Nicky tank top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1778,OL Extended Sizes,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Longer, fitted top in stretch cotton jersey with adjustable shoulder straps.",75024,/images/077/0779554001.jpg,077/0779554001.jpg,False,True
0779554002,779554,DIV Nicky tank top,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1778,OL Extended Sizes,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Longer, fitted top in stretch cotton jersey with adjustable shoulder straps.",75025,/images/077/0779554002.jpg,077/0779554002.jpg,False,True
0779659001,779659,Perrie Fancy Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed denim with decorative V-shaped seams at the top. Slightly looser fit with an extra high waist, zip fly and button and tapered legs.",75066,/images/077/0779659001.jpg,077/0779659001.jpg,False,True
0779725008,779725,Timeless Cheeky V- Brief,59,Swimwear bottom,Swimwear,1010016,Solid,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low, V-shaped waist and cutaway coverage at the back.",75089,/images/077/0779725008.jpg,077/0779725008.jpg,False,True
0779755001,779755,Isabelle folded tights,273,Leggings/Tights,Garment Lower body,1010017,Stripe,7,Grey,1,Dusty Light,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Leggings in sturdy, ribbed jersey made from a cotton blend with a wide, foldover panel at the waist for best fit over the tummy. The cotton content of the leggings is organic.",75090,/images/077/0779755001.jpg,077/0779755001.jpg,False,True
0779781001,779781,Vermont essential slacks,272,Trousers,Garment Lower body,1010013,Other pattern,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in a slightly stretchy weave made from a viscose blend. Zip fly, concealed hook-and-eye fasteners and a regular waist. Side pockets, fake welt back pockets and tapered legs with creases.",75093,/images/077/0779781001.jpg,077/0779781001.jpg,False,True
0779781003,779781,Vermont essential slacks,272,Trousers,Garment Lower body,1010016,Solid,93,Dark Green,7,Medium,19,Green,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in a slightly stretchy weave made from a viscose blend. Zip fly, concealed hook-and-eye fasteners and a regular waist. Side pockets, fake welt back pockets and tapered legs with creases.",75095,/images/077/0779781003.jpg,077/0779781003.jpg,False,True
0779842001,779842,Push Up Shaping H.W ankle,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, and super-skinny legs. Push up shaping – denim with a superstretch function that showcases the body’s physique.",75109,/images/077/0779842001.jpg,077/0779842001.jpg,False,True
0779842002,779842,Push Up Shaping H.W ankle,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, and super-skinny legs. Push up shaping – denim with a superstretch function that showcases the body’s physique.",75110,/images/077/0779842002.jpg,077/0779842002.jpg,False,True
